sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,StateofUtah_Choice1,StateofUtah_Choice2,StateofUtah_Choice3,StateofUtah_Choice4,StateofUtah_Choice5,StateofUtah_Choice6,StateofUtah_Choice7,StateofUtah_Choice8,StateofUtah_Choice9,StateofUtah_Choice10,StateofUtah_Choice11,StateofUtah_Choice12,StateofUtah_Choice13,StateofUtah_Choice14,StateofUtah_Choice15,WorkplacePerks_1,WorkplacePerks_2,WorkplacePerks_3,WorkplacePerks_4,WorkplacePerks_5,Zip,Gender,Dependents,Education,Age,workExperience,effectivelyServes,employmentOpportunities,benefits,StateofUtah_Fit,Salary_10% below industry average_Rescaled_Utility,Salary_Industry average_Rescaled_Utility,Salary_10% above industry average_Rescaled_Utility,Flexability_100% on-site hours 0% work at home_Rescaled_Utility,Flexability_75% on-site hours 25% work at home_Rescaled_Utility,Flexability_50% on-site hours 50% work at home_Rescaled_Utility,Flexability_25% on-site hours 75% work at home_Rescaled_Utility,Core_Health Care_Rescaled_Utility,Core_Company Retirement Plan_Rescaled_Utility,Core_Personal sick/vacation leave_Rescaled_Utility,Perks_Childcare credit_Rescaled_Utility,Perks_Tuition assistance_Rescaled_Utility,Perks_Paid parental/family leave_Rescaled_Utility,Perks_Paid professional develop_Rescaled_Utility,Stability_High Stability_Rescaled_Utility,Stability_Low Stability_Rescaled_Utility,Growth_High Growth_Rescaled_Utility,Growth_Low Growth_Rescaled_Utility,Salary_Importance,Flexability_Importance,Core_Importance,Perks_Importance,Stability_Importance,Growth_Importance
201,11 Feb 2020 - 12:11:12 MST,11 Feb 2020 - 12:14:56 MST,0h 3m 44s,0h 3m 41s,1581448272,1581448496,1,5,,Terminate1,1,Android 10,Chrome 79.0.3945.136,,412,,1,2,3,1,1,3,3,1,2,3,3,2,3,3,3,4,3,2,1,,84095,2,2,5,1,2,3,1,1,0.608297788,-0.095500469,-9.450504049,9.546004518,-48.70545245,23.2845753,34.91259231,-9.491715157,8.869279215,13.03821054,-21.90748975,-33.93194341,28.34266229,9.842604966,-4.253323842,116.0793261,-116.0793261,84.00324426,-84.00324426,0.031660848,0.139363408,0.058242834,0.103791009,0.386931087,0.280010814
202,11 Feb 2020 - 12:13:06 MST,11 Feb 2020 - 12:13:12 MST,0h 0m 6s,0h 0m 5s,1581448386,1581448392,1,2,,StateofUtah_Choice1,1,,Mobile 15E148,,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,11 Feb 2020 - 12:13:33 MST,11 Feb 2020 - 12:16:55 MST,0h 3m 22s,0h 3m 19s,1581448413,1581448615,1,2,,StateofUtah_Choice9,1,Android 10,Chrome 80.0.3987.87,,360,,2,1,3,2,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,11 Feb 2020 - 12:16:55 MST,11 Feb 2020 - 12:18:06 MST,0h 1m 11s,0h 1m 10s,1581448615,1581448686,1,2,,StateofUtah_Choice2,1,,[FBAN FBIOS;FBDV,,414,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,11 Feb 2020 - 12:21:35 MST,11 Feb 2020 - 12:21:35 MST,0h 0m 0s,0h 0m 0s,1581448895,1581448895,1,2,,Text1,1,Mac OS X 10.11.6,Chrome 80.0.3987.87,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,11 Feb 2020 - 12:24:33 MST,11 Feb 2020 - 12:24:40 MST,0h 0m 7s,0h 0m 6s,1581449073,1581449080,1,2,,StateofUtah_Choice1,1,Android 9,[FB_IAB FB4A;FBAV,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,11 Feb 2020 - 12:28:36 MST,11 Feb 2020 - 12:36:37 MST,0h 8m 1s,0h 7m 57s,1581449316,1581449797,1,5,,Terminate1,1,,[FBAN FBIOS;FBDV,,375,,1,1,3,2,2,2,3,1,1,2,1,3,1,1,1,4,3,1,2,,91104,1,2,3,1,1,3,1,1,0.613919065,-92.69085409,19.59190925,73.09894485,10.27125039,-12.96141257,16.71463981,-14.02447762,-2.62150292,9.14374862,-6.522245699,-11.90164554,21.94951876,3.958855767,-14.00672899,91.08307227,-91.08307227,84.84134852,-84.84134852,0.276316332,0.051231862,0.026109991,0.05992708,0.303610241,0.282804495
208,11 Feb 2020 - 12:30:58 MST,11 Feb 2020 - 12:31:04 MST,0h 0m 6s,0h 0m 5s,1581449458,1581449464,1,2,,StateofUtah_Choice1,1,,[FBAN FBIOS;FBDV,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,11 Feb 2020 - 12:43:35 MST,11 Feb 2020 - 12:45:05 MST,0h 1m 30s,0h 1m 33s,1581450215,1581450305,1,2,,StateofUtah_Choice4,1,,Safari 604.1,,375,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,11 Feb 2020 - 12:43:51 MST,11 Feb 2020 - 12:50:41 MST,0h 6m 50s,0h 6m 49s,1581450231,1581450641,1,2,,StateofUtah_Choice12,1,,Mobile 15E148,,375,,3,2,1,2,3,2,1,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,11 Feb 2020 - 12:47:40 MST,11 Feb 2020 - 12:57:38 MST,0h 9m 58s,0h 9m 55s,1581450460,1581451058,1,5,,Terminate1,1,Android 10,Chrome 80.0.3987.87,,393,,3,1,2,2,1,1,2,2,2,2,2,2,1,3,2,4,3,2,1,,84111,1,2,3,1,2,1,1,1,0.536576456,-82.77386197,-9.424289227,92.1981512,-46.81159705,-19.15172471,47.49600512,18.46731663,8.6266515,-29.86544516,21.23879366,-48.72759569,-15.30237248,5.33080009,58.69916808,53.16200999,-53.16200999,32.93268104,-32.93268104,0.291620022,0.157179337,0.085173731,0.179044606,0.1772067,0.109775603
212,11 Feb 2020 - 12:48:19 MST,11 Feb 2020 - 12:59:06 MST,0h 10m 47s,0h 10m 44s,1581450499,1581451146,1,5,,Terminate1,1,,Safari 604.1,,414,,3,1,2,3,1,3,2,1,2,1,1,3,1,1,2,4,2,3,1,,84121,2,2,5,2,3,2,2,1,0.532596625,-13.01055639,-5.366716046,18.37727244,-132.6099181,23.64374765,68.77960764,40.1865628,16.46258278,-42.73778044,26.27519765,-27.6641663,55.71933466,-5.279164792,-22.77600357,75.83175279,-75.83175279,31.58133041,-31.58133041,0.052313048,0.33564921,0.11502163,0.138972502,0.252772509,0.105271101
213,11 Feb 2020 - 12:50:05 MST,11 Feb 2020 - 12:58:03 MST,0h 7m 58s,0h 7m 56s,1581450605,1581451083,1,5,,Terminate1,1,,Mobile 15E148,,375,,1,2,1,3,1,2,2,3,3,3,1,2,2,2,1,4,3,2,1,,84112,1,2,5,1,1,3,2,1,0.538773594,-66.59213326,5.766754867,60.82537839,10.47860899,41.7744184,-31.63478995,-20.61823743,-2.541336926,29.10707437,-26.56573745,-60.93352049,18.65094593,-38.77974802,81.06232257,31.8709198,-31.8709198,68.88139277,-68.88139277,0.212362519,0.122348681,0.09278802,0.236659738,0.106236399,0.229604643
214,11 Feb 2020 - 12:53:06 MST,11 Feb 2020 - 12:53:43 MST,0h 0m 37s,0h 0m 36s,1581450786,1581450823,1,2,,StateofUtah_Choice1,1,,Safari 604.1,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,11 Feb 2020 - 12:56:34 MST,11 Feb 2020 - 12:56:34 MST,0h 0m 0s,0h 0m 0s,1581450994,1581450994,1,2,,Text1,1,,facebookexternalhit 1.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,11 Feb 2020 - 12:58:06 MST,11 Feb 2020 - 12:58:10 MST,0h 0m 4s,0h 0m 2s,1581451086,1581451090,1,2,,StateofUtah_Choice1,1,,Safari 604.1,,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,11 Feb 2020 - 12:59:44 MST,11 Feb 2020 - 13:01:36 MST,0h 1m 52s,0h 1m 51s,1581451184,1581451296,1,2,,StateofUtah_Choice4,1,Android 9,Chrome 80.0.3987.87,,412,,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,11 Feb 2020 - 13:05:16 MST,11 Feb 2020 - 13:10:07 MST,0h 4m 51s,0h 4m 46s,1581451516,1581451807,1,5,,Terminate1,1,,Mobile 15E148,,414,,2,2,2,2,3,1,1,3,2,3,3,3,1,2,3,4,2,3,1,,84108,1,2,5,1,1,1,2,1,0.536202887,-7.535496533,25.5117054,-17.97620887,26.96911426,-2.746931712,-6.27422084,-17.9479617,29.24171335,-3.864093223,-25.37762013,19.37914983,49.71640411,13.73419519,-82.82974912,75.13484755,-75.13484755,87.07991398,-87.07991398,0.072479857,0.074861793,0.091032222,0.220910255,0.250449492,0.29026638
219,11 Feb 2020 - 13:10:29 MST,11 Feb 2020 - 13:10:29 MST,0h 0m 0s,0h 0m 0s,1581451829,1581451829,1,2,,Text1,1,,facebookexternalhit 1.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,11 Feb 2020 - 13:17:53 MST,11 Feb 2020 - 13:34:05 MST,0h 16m 12s,0h 16m 25s,1581452273,1581453245,1,5,,Terminate1,1,Android 10,Chrome 80.0.3987.87,,412,,3,1,1,2,2,2,2,1,1,2,2,2,2,2,3,4,3,1,2,,84124,1,2,3,1,1,3,1,1,0.535497515,-69.64495366,-11.04153264,80.6864863,58.05770662,41.53560008,-68.02585241,-31.5674543,-16.37231912,-9.648958024,26.02127714,-52.13187816,76.86684283,-17.49587268,-7.239091983,28.98727173,-28.98727173,47.10907015,-47.10907015,0.2505524,0.210139265,0.070655994,0.214997868,0.096624239,0.157030234
221,11 Feb 2020 - 13:20:30 MST,11 Feb 2020 - 13:21:13 MST,0h 0m 43s,0h 0m 41s,1581452430,1581452473,1,2,,StateofUtah_Choice2,1,,Safari 604.1,,414,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,11 Feb 2020 - 13:20:59 MST,11 Feb 2020 - 13:20:59 MST,0h 0m 0s,0h 0m 0s,1581452459,1581452459,1,2,,Text1,1,,Mobile 15E148,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,11 Feb 2020 - 13:21:06 MST,11 Feb 2020 - 13:21:06 MST,0h 0m 0s,0h 0m 0s,1581452466,1581452466,1,2,,Text1,1,,NW 1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,11 Feb 2020 - 13:21:14 MST,11 Feb 2020 - 13:21:14 MST,0h 0m 0s,0h 0m 0s,1581452474,1581452474,1,2,,Text1,1,,facebookexternalhit 1.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,11 Feb 2020 - 13:23:48 MST,11 Feb 2020 - 13:26:33 MST,0h 2m 45s,0h 2m 44s,1581452628,1581452793,1,2,,StateofUtah_Choice5,1,Android 10,Chrome 80.0.3987.87,,412,,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11 Feb 2020 - 13:25:16 MST,11 Feb 2020 - 13:28:37 MST,0h 3m 21s,0h 3m 16s,1581452716,1581452917,1,5,,Terminate1,1,,Safari 604.1,,414,,3,3,3,3,1,3,3,1,2,2,1,2,3,2,3,4,1,2,3,,84112,2,2,3,1,1,2,2,2,0.596772149,-19.75552412,-2.643644033,22.39916815,-37.81376938,-44.27907521,37.93885245,44.15399215,23.85540332,-9.846385807,-14.00901751,-37.0410721,10.90800508,6.528942438,19.60412458,129.496323,-129.496323,57.95498842,-57.95498842,0.07025782,0.147388446,0.063107368,0.094408661,0.43165441,0.193183295
227,11 Feb 2020 - 13:28:44 MST,11 Feb 2020 - 13:28:44 MST,0h 0m 0s,0h 0m 0s,1581452924,1581452924,1,2,,Text1,1,,Safari 604.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,11 Feb 2020 - 13:30:41 MST,11 Feb 2020 - 13:33:07 MST,0h 2m 26s,0h 2m 25s,1581453041,1581453187,1,2,,StateofUtah_Choice3,1,Mac OS X 10.14.6,Chrome 80.0.3987.100,,1168,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,11 Feb 2020 - 13:33:48 MST,11 Feb 2020 - 13:33:48 MST,0h 0m 0s,0h 0m 0s,1581453228,1581453228,1,2,,Text1,1,,Safari 604.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,11 Feb 2020 - 13:33:51 MST,11 Feb 2020 - 13:37:12 MST,0h 3m 21s,0h 3m 19s,1581453231,1581453432,1,5,,Terminate1,1,Android 9,Chrome 80.0.3987.87,,412,,2,2,1,2,3,1,1,2,1,1,2,1,2,3,1,3,1,4,2,,84106,1,2,5,1,1,3,1,1,0.559568603,-81.00790649,18.19707875,62.81082774,-26.91868967,-19.56143127,38.91198661,7.568134332,27.81229828,25.96601339,-53.77831167,-17.45059031,2.951510576,3.802062845,10.69701689,26.59784838,-26.59784838,113.7083378,-113.7083378,0.23969789,0.109717794,0.13598435,0.046912679,0.088659495,0.379027793
231,11 Feb 2020 - 13:36:39 MST,11 Feb 2020 - 13:42:45 MST,0h 6m 6s,0h 6m 4s,1581453399,1581453765,1,5,,Terminate1,1,,[FBAN FBIOS;FBDV,,375,,1,1,2,2,2,3,2,2,3,2,1,1,3,2,2,4,1,3,2,,84109,2,2,5,1,2,1,1,1,0.544596472,-42.37441251,7.077762918,35.2966496,-61.47884242,13.88457783,47.44177012,0.152494477,67.81658183,9.735452929,-77.55203476,20.3154198,-31.64205857,31.8574884,-20.53084964,72.13760486,-72.13760486,30.13247604,-30.13247604,0.12945177,0.181534354,0.242281028,0.105832578,0.240458683,0.100441587
232,11 Feb 2020 - 13:38:51 MST,11 Feb 2020 - 13:38:52 MST,0h 0m 1s,0h 0m 0s,1581453531,1581453532,1,2,,Text1,1,,Mobile 15E148,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,11 Feb 2020 - 13:38:53 MST,11 Feb 2020 - 13:38:53 MST,0h 0m 0s,0h 0m 0s,1581453533,1581453533,1,2,,Text1,1,,NW 1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,11 Feb 2020 - 13:40:09 MST,11 Feb 2020 - 13:40:09 MST,0h 0m 0s,0h 0m 0s,1581453609,1581453609,1,2,,Text1,1,,Safari 604.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,11 Feb 2020 - 13:45:27 MST,11 Feb 2020 - 13:45:28 MST,0h 0m 1s,0h 0m 0s,1581453927,1581453928,1,2,,Text1,1,,facebookexternalhit 1.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,11 Feb 2020 - 13:46:39 MST,11 Feb 2020 - 13:46:39 MST,0h 0m 0s,0h 0m 0s,1581453999,1581453999,1,2,,Text1,1,,Safari 604.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,11 Feb 2020 - 13:48:45 MST,11 Feb 2020 - 13:51:56 MST,0h 3m 11s,0h 3m 6s,1581454125,1581454316,1,5,,Terminate1,1,,Mobile 15E148,,414,,1,2,2,1,1,2,2,1,1,3,1,1,1,1,2,3,1,4,2,,84037,2,2,4,1,2,2,2,2,0.191015578,57.14406969,-43.70340908,-13.44066061,-9.418975145,62.22786168,5.353522257,-58.16240879,31.81488759,-59.77424214,27.95935455,-53.59370207,-122.9482106,112.3648667,64.17704601,12.00827191,-12.00827191,-13.92174995,13.92174995,0.168079131,0.200650451,0.15264855,0.392188462,0.040027573,0.046405833
238,11 Feb 2020 - 13:50:53 MST,11 Feb 2020 - 13:50:53 MST,0h 0m 0s,0h 0m 0s,1581454253,1581454253,1,2,,Text1,1,,Snapchat 10.75.0.67,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11 Feb 2020 - 13:52:38 MST,11 Feb 2020 - 14:01:51 MST,0h 9m 13s,0h 9m 11s,1581454358,1581454911,1,5,,Terminate1,1,,Mobile 15E148,,414,,2,1,2,2,1,1,3,1,2,2,3,3,3,3,1,4,2,3,1,,84102,1,2,3,1,1,2,1,1,0.491803721,-84.01962883,13.40171978,70.61790906,36.81574739,7.935667533,-36.58763498,-8.163779943,17.70844064,-7.109776579,-10.59866406,-18.92959018,47.68819612,63.09726722,-91.85587316,30.59683783,-30.59683783,63.7525795,-63.7525795,0.25772923,0.122338971,0.047178508,0.258255234,0.101989459,0.212508598
240,11 Feb 2020 - 13:53:12 MST,11 Feb 2020 - 13:53:27 MST,0h 0m 15s,0h 0m 14s,1581454392,1581454407,1,2,,StateofUtah_Choice1,1,,Snapchat 10.75.0.67,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,11 Feb 2020 - 13:53:43 MST,11 Feb 2020 - 13:55:29 MST,0h 1m 46s,0h 1m 45s,1581454423,1581454529,1,2,,StateofUtah_Choice2,1,,Mobile 15E148,,320,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,11 Feb 2020 - 13:54:53 MST,11 Feb 2020 - 13:57:20 MST,0h 2m 27s,0h 2m 54s,1581454493,1581454640,1,2,,StateofUtah_Choice7,1,,Snapchat 10.75.0.67,,414,,2,1,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,11 Feb 2020 - 13:57:38 MST,11 Feb 2020 - 14:02:21 MST,0h 4m 43s,0h 4m 41s,1581454658,1581454941,1,5,,Terminate1,1,,Snapchat 10.75.0.67,,375,,1,3,3,1,2,3,2,3,1,1,1,1,1,3,3,2,1,3,4,,84102,2,2,3,1,1,2,2,2,0.363290929,-143.6726001,57.95349036,85.71910978,-1.245461598,79.7577331,-68.13708184,-10.37518966,37.06359746,-22.41100906,-14.6525884,-40.15183124,6.193133408,-20.06096053,54.01965836,30.38727657,-30.38727657,4.146412948,-4.146412948,0.382319517,0.246491358,0.099124344,0.156952483,0.101290922,0.013821376
244,11 Feb 2020 - 13:58:07 MST,11 Feb 2020 - 13:58:07 MST,0h 0m 0s,0h 0m 0s,1581454687,1581454687,1,2,,Text1,1,,Mobile 15E148,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,11 Feb 2020 - 13:58:08 MST,11 Feb 2020 - 13:58:08 MST,0h 0m 0s,0h 0m 0s,1581454688,1581454688,1,2,,Text1,1,,facebookexternalhit 1.1,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,11 Feb 2020 - 13:58:50 MST,11 Feb 2020 - 14:00:10 MST,0h 1m 20s,0h 1m 19s,1581454730,1581454810,1,2,,StateofUtah_Choice6,1,,Snapchat 10.75.0.67,,375,,1,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,11 Feb 2020 - 13:59:52 MST,11 Feb 2020 - 14:11:48 MST,0h 11m 56s,0h 11m 55s,1581454792,1581455508,1,5,,Terminate1,1,,[FBAN FBIOS;FBDV,,375,,3,2,3,2,2,3,2,3,2,3,2,2,2,3,2,2,4,3,1,,84094,1,2,3,1,1,2,1,2,0.528797168,21.40075791,-21.73728738,0.336529465,34.71100081,79.27714477,-55.21134889,-58.77679669,-14.2157051,-31.15504666,45.37075176,-44.42368234,-0.574594257,77.70921532,-32.71093873,53.44281236,-53.44281236,56.63184623,-56.63184623,0.071896742,0.230089902,0.127542997,0.203554829,0.178142708,0.188772821
248,11 Feb 2020 - 14:01:39 MST,11 Feb 2020 - 14:05:32 MST,0h 3m 53s,0h 3m 50s,1581454899,1581455132,1,5,,Terminate1,1,,[FBAN FBIOS;FBDV,,414,,2,3,2,1,1,1,1,3,1,1,1,1,1,1,1,4,1,2,3,,84037,2,1,5,4,3,3,2,2,0.356736817,-37.13330324,16.16160872,20.97169451,-10.02588825,45.50281351,-90.85322011,55.37629486,9.853548797,24.13510615,-33.98865495,-75.717116,-0.314412336,-2.195404148,78.22693248,47.36520443,-47.36520443,44.43363442,-44.43363442,0.096841663,0.243715858,0.096872935,0.256573414,0.157884015,0.148112115
249,11 Feb 2020 - 14:01:50 MST,11 Feb 2020 - 14:01:55 MST,0h 0m 5s,0h 0m 3s,1581454910,1581454915,1,2,,StateofUtah_Choice1,1,Android 9,Chrome 80.0.3987.87,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,11 Feb 2020 - 14:02:08 MST,11 Feb 2020 - 14:11:30 MST,0h 9m 22s,0h 9m 48s,1581454928,1581455490,1,5,,Terminate1,1,Android 9,Chrome 80.0.3987.87,,360,,1,2,2,2,2,2,3,2,1,3,3,1,1,2,2,4,3,1,2,,84121,1,2,5,1,2,3,1,1,0.527599487,-87.12493355,18.59638503,68.52854851,-96.73005818,-25.38031584,52.25149092,69.85888309,-4.415752601,-1.692150968,6.107903569,-13.20682968,-8.096100552,-4.492840836,25.79577107,61.6469734,-61.6469734,52.46868648,-52.46868648,0.25942247,0.277648235,0.017539427,0.065004335,0.205489911,0.174895622
251,11 Feb 2020 - 14:05:18 MST,11 Feb 2020 - 14:09:32 MST,0h 4m 14s,0h 4m 12s,1581455118,1581455372,1,5,,Terminate1,1,,Snapchat 10.75.0.67,,414,,2,2,1,2,2,1,2,1,2,1,2,2,1,3,2,4,3,1,2,,84121,2,2,5,1,1,2,2,2,0.619723907,-47.11068999,12.12534597,34.98534402,-37.203314,-27.21334954,25.93276755,38.48389599,-13.25466445,27.32202955,-14.06736509,-6.37366612,-62.29647482,14.02746552,54.64267542,73.91953106,-73.91953106,68.0245745,-68.0245745,0.136826723,0.12614535,0.068982324,0.194898584,0.246398437,0.226748582
252,11 Feb 2020 - 14:05:33 MST,11 Feb 2020 - 14:06:45 MST,0h 1m 12s,0h 1m 10s,1581455133,1581455205,1,2,,StateofUtah_Choice3,1,Android 9,[FB_IAB FB4A;FBAV,,360,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,11 Feb 2020 - 14:09:50 MST,11 Feb 2020 - 14:15:36 MST,0h 5m 46s,0h 5m 45s,1581455390,1581455736,1,5,,Terminate1,1,,Snapchat 10.75.0.67,,375,,1,1,1,1,1,1,2,2,2,1,2,2,1,3,1,3,1,2,4,,84093,2,2,5,1,2,2,2,2,0.49049377,-26.64747053,-2.888654733,29.53612526,-28.01966876,32.54033052,32.23134814,-36.75200991,129.2935766,-92.54754668,-36.74602996,30.93825754,2.826922281,6.903804429,-40.66898426,44.10813072,-44.10813072,46.42971861,-46.42971861,0.093639326,0.115487234,0.369735206,0.119345403,0.147027102,0.154765729
254,11 Feb 2020 - 14:19:27 MST,11 Feb 2020 - 14:19:27 MST,0h 0m 0s,0h 0m 0s,1581455967,1581455967,1,2,,Text1,1,Android 9,Chrome 71.0.3578.99,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,11 Feb 2020 - 14:20:45 MST,11 Feb 2020 - 14:25:01 MST,0h 4m 16s,0h 3m 30s,1581456045,1581456301,1,2,,StateofUtah_Choice7,1,,Snapchat 10.75.0.67,,414,,3,3,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,11 Feb 2020 - 14:25:23 MST,11 Feb 2020 - 14:30:09 MST,0h 4m 46s,0h 4m 45s,1581456323,1581456609,1,5,,Terminate1,1,,Mobile 15E148,,414,,1,2,1,2,2,3,2,1,1,3,1,3,3,3,1,2,1,4,3,,84121,2,1,6,3,3,1,2,2,0.515213889,-87.44445507,43.00571167,44.43874339,-61.06622057,17.88167993,92.98613033,-49.80158968,31.62996408,-48.11873421,16.48877014,2.45614096,-77.94856148,38.85348446,36.63893605,26.97556342,-26.97556342,31.78128978,-31.78128978,0.219805331,0.256753918,0.132914497,0.194670077,0.089918545,0.105937633
257,11 Feb 2020 - 14:38:33 MST,11 Feb 2020 - 14:43:41 MST,0h 5m 8s,0h 5m 6s,1581457113,1581457421,1,2,,StateofUtah_Choice8,1,,Snapchat 10.75.0.67,,414,,2,1,3,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,11 Feb 2020 - 14:43:08 MST,11 Feb 2020 - 14:50:58 MST,0h 7m 50s,0h 7m 46s,1581457388,1581457858,1,5,,Terminate1,1,Chrome OS,Chrome 79.0.3945.119,,1366,,3,3,1,3,2,1,3,1,1,2,1,2,1,3,2,3,2,4,1,,84102,2,2,3,1,1,3,1,1,0.240847172,1.560140562,18.94324837,-20.50338893,59.18333063,100.9766355,1.110843912,-161.2708101,-33.10608901,-7.793008937,40.89909795,20.58986844,-21.62319918,-25.06700683,26.10033757,57.06691432,-57.06691432,29.49977856,-29.49977856,0.065744395,0.437079076,0.123341978,0.085278907,0.190223048,0.098332595
259,11 Feb 2020 - 14:43:55 MST,11 Feb 2020 - 14:44:04 MST,0h 0m 9s,0h 0m 8s,1581457435,1581457444,1,2,,StateofUtah_Choice1,1,,Mobile 16A366,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,11 Feb 2020 - 14:44:12 MST,11 Feb 2020 - 14:49:01 MST,0h 4m 49s,0h 4m 48s,1581457452,1581457741,1,2,,StateofUtah_Choice2,1,,Snapchat 10.75.0.67,,414,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,11 Feb 2020 - 14:53:14 MST,11 Feb 2020 - 19:05:45 MST,4h 12m 31s,4h 12m 28s,1581457994,1581473145,1,5,,Terminate1,1,Android 9,Chrome 79.0.3945.136,,360,,1,1,3,2,2,2,1,1,1,3,1,2,1,3,3,2,1,4,3,,84081,2,2,3,1,2,3,1,1,0.436184855,-68.55604389,5.099220257,63.45682363,1.692861375,31.64794348,-3.034363953,-30.3064409,-88.09900535,-8.855096017,96.95410137,2.925669822,-63.30691391,127.5301028,-67.14885875,11.83675911,-11.83675911,-1.313580789,1.313580789,0.220021446,0.103257307,0.308421845,0.324464936,0.039455864,0.004378603
